job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,hiring_urgency,job_openings,kkni_level_mapped,kkni_label,skill_list,skill_count,edu_level
6666,Business Analyst,Startup,Healthcare,Singapore,Hybrid,Senior,11,Master,0,1,1,0,1,124874,Medium,5,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'cloud']",3,S2
6667,Data Engineer,Enterprise,Education,UK,Onsite,Entry,1,Master,1,0,0,1,1,71736,High,7,5,Teknisi/Analis Muda,"['python', 'deep learning', 'cloud']",3,S2
6668,Business Analyst,Enterprise,Retail,UK,Remote,Mid,4,Master,0,1,1,0,0,86857,Low,6,6,Teknisi/Analis Madya,"['sql', 'machine learning']",2,S2
6669,AI Engineer,Enterprise,Retail,Singapore,Remote,Mid,2,PhD,1,1,1,1,0,144519,High,6,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
6670,Data Analyst,Startup,Finance,Singapore,Remote,Mid,5,Bachelor,0,1,0,0,0,71757,High,7,6,Teknisi/Analis Madya,['sql'],1,S1
6671,Business Analyst,Enterprise,Education,Australia,Remote,Mid,11,Master,0,1,0,0,0,72039,Medium,3,6,Teknisi/Analis Madya,['sql'],1,S2
6672,AI Engineer,MNC,E-commerce,Germany,Onsite,Senior,14,Bachelor,1,0,1,1,1,199954,High,8,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning', 'cloud']",4,S1
6673,AI Engineer,MNC,Healthcare,USA,Hybrid,Entry,2,PhD,0,0,0,0,0,113177,Low,1,5,Teknisi/Analis Muda,[],0,S3
6674,Data Analyst,Enterprise,Education,UK,Onsite,Senior,10,Bachelor,0,0,1,1,1,138704,High,7,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning', 'cloud']",3,S1
6675,Data Scientist,Medium,E-commerce,UK,Hybrid,Entry,14,PhD,1,1,1,0,1,74177,Medium,3,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'cloud']",4,S3
6676,AI Engineer,Medium,Education,UK,Onsite,Senior,0,Bachelor,0,1,1,0,1,166276,Low,5,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'cloud']",3,S1
6677,Machine Learning Engineer,Medium,Finance,Australia,Remote,Entry,10,Master,0,1,0,1,1,113119,Medium,3,5,Teknisi/Analis Muda,"['sql', 'deep learning', 'cloud']",3,S2
6678,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Senior,11,PhD,0,0,1,0,0,151026,Medium,3,7,Ahli Pertama / Perdana,['machine learning'],1,S3
6679,Data Scientist,MNC,E-commerce,UK,Hybrid,Entry,7,Bachelor,1,0,0,1,0,87286,Low,4,5,Teknisi/Analis Muda,"['python', 'deep learning']",2,S1
6680,AI Engineer,MNC,Healthcare,Germany,Remote,Mid,2,PhD,0,0,1,1,0,168361,High,1,6,Teknisi/Analis Madya,"['machine learning', 'deep learning']",2,S3
6681,Data Engineer,MNC,Education,Germany,Hybrid,Senior,4,Master,1,0,1,0,0,135268,Low,2,7,Ahli Pertama / Perdana,"['python', 'machine learning']",2,S2
6682,Data Analyst,Enterprise,Healthcare,Germany,Remote,Senior,12,Bachelor,0,1,1,0,0,117572,Medium,1,7,Ahli Pertama / Perdana,"['sql', 'machine learning']",2,S1
6683,Machine Learning Engineer,Enterprise,Technology,UK,Hybrid,Senior,9,PhD,0,0,0,1,1,160387,Medium,4,7,Ahli Pertama / Perdana,"['deep learning', 'cloud']",2,S3
6684,AI Engineer,MNC,Finance,Germany,Remote,Mid,7,Bachelor,1,1,0,0,1,144973,Low,5,6,Teknisi/Analis Madya,"['python', 'sql', 'cloud']",3,S1
6685,Machine Learning Engineer,Enterprise,Technology,Germany,Remote,Senior,1,PhD,0,1,1,1,1,176236,High,8,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S3
6686,Machine Learning Engineer,Medium,Education,Singapore,Onsite,Entry,11,Bachelor,1,0,0,1,1,116925,Medium,4,5,Teknisi/Analis Muda,"['python', 'deep learning', 'cloud']",3,S1
6687,Data Scientist,MNC,Education,Australia,Hybrid,Entry,0,PhD,0,0,0,0,1,77446,Low,4,5,Teknisi/Analis Muda,['cloud'],1,S3
6688,Data Engineer,Startup,Healthcare,Australia,Remote,Entry,0,Master,0,1,1,0,1,78984,High,7,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'cloud']",3,S2
6689,Machine Learning Engineer,Medium,Education,USA,Remote,Entry,4,Master,1,0,1,1,0,117599,High,1,5,Teknisi/Analis Muda,"['python', 'machine learning', 'deep learning']",3,S2
6690,Data Engineer,MNC,Finance,Canada,Onsite,Mid,6,Bachelor,1,0,0,0,1,106049,High,9,6,Teknisi/Analis Madya,"['python', 'cloud']",2,S1
6691,Data Scientist,Startup,Education,Australia,Remote,Senior,11,PhD,1,0,0,0,1,111537,Medium,2,7,Ahli Pertama / Perdana,"['python', 'cloud']",2,S3
6692,Data Engineer,MNC,Retail,India,Remote,Senior,12,PhD,1,0,0,0,0,118384,Medium,1,7,Ahli Pertama / Perdana,['python'],1,S3
6693,Data Analyst,Startup,Education,USA,Onsite,Entry,13,PhD,0,1,0,1,0,65528,High,7,5,Teknisi/Analis Muda,"['sql', 'deep learning']",2,S3
6694,Machine Learning Engineer,MNC,Education,Australia,Remote,Entry,1,PhD,1,1,1,0,0,125793,Low,2,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning']",3,S3
6695,AI Engineer,Startup,Finance,USA,Hybrid,Senior,13,Bachelor,1,0,0,1,1,165151,Medium,1,7,Ahli Pertama / Perdana,"['python', 'deep learning', 'cloud']",3,S1
6696,Machine Learning Engineer,MNC,Retail,UK,Onsite,Senior,8,Master,1,0,1,1,1,204143,High,7,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning', 'cloud']",4,S2
6697,Data Engineer,MNC,Healthcare,Singapore,Onsite,Entry,4,PhD,0,0,0,0,1,76980,Low,2,5,Teknisi/Analis Muda,['cloud'],1,S3
6698,Machine Learning Engineer,Medium,Finance,India,Onsite,Senior,11,Master,1,0,1,1,0,174095,High,9,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning']",3,S2
6699,Data Engineer,Enterprise,Retail,UK,Onsite,Entry,2,PhD,0,0,0,0,1,55607,High,7,5,Teknisi/Analis Muda,['cloud'],1,S3
6700,Data Analyst,Medium,Retail,UK,Hybrid,Mid,0,Bachelor,1,0,1,0,1,103173,Low,6,6,Teknisi/Analis Madya,"['python', 'machine learning', 'cloud']",3,S1
6701,AI Engineer,MNC,E-commerce,Australia,Remote,Mid,4,Master,1,1,0,0,0,135843,Low,4,6,Teknisi/Analis Madya,"['python', 'sql']",2,S2
6702,Data Analyst,Enterprise,Finance,India,Hybrid,Senior,1,PhD,1,0,1,0,0,118805,Low,3,7,Ahli Pertama / Perdana,"['python', 'machine learning']",2,S3
6703,Data Analyst,MNC,Finance,India,Onsite,Senior,0,Bachelor,0,1,1,0,0,133243,Low,3,7,Ahli Pertama / Perdana,"['sql', 'machine learning']",2,S1
6704,Business Analyst,Enterprise,Finance,India,Hybrid,Mid,11,Bachelor,0,0,0,1,1,98540,Medium,3,6,Teknisi/Analis Madya,"['deep learning', 'cloud']",2,S1
6705,Machine Learning Engineer,MNC,Education,India,Remote,Mid,3,Bachelor,1,1,1,1,1,170243,High,5,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S1
6706,Business Analyst,Startup,Education,Canada,Onsite,Mid,14,Master,0,1,0,1,0,94689,Medium,2,6,Teknisi/Analis Madya,"['sql', 'deep learning']",2,S2
6707,Data Analyst,Medium,Retail,Australia,Onsite,Senior,14,PhD,1,1,1,0,1,127900,Medium,3,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'cloud']",4,S3
6708,Machine Learning Engineer,MNC,Retail,Australia,Onsite,Senior,0,Bachelor,0,1,0,1,1,187829,Low,5,7,Ahli Pertama / Perdana,"['sql', 'deep learning', 'cloud']",3,S1
6709,AI Engineer,Startup,Technology,India,Hybrid,Senior,9,Master,0,0,1,1,0,174008,High,7,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning']",2,S2
6710,Data Scientist,Startup,Technology,Singapore,Onsite,Entry,3,Bachelor,0,0,0,1,1,77385,Low,1,5,Teknisi/Analis Muda,"['deep learning', 'cloud']",2,S1
6711,Business Analyst,MNC,Retail,Canada,Remote,Entry,11,Master,1,1,1,0,1,94233,Medium,4,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'cloud']",4,S2
6712,Data Engineer,Medium,Finance,Singapore,Hybrid,Senior,7,Master,1,0,0,0,0,101313,Low,2,7,Ahli Pertama / Perdana,['python'],1,S2
6713,Machine Learning Engineer,Startup,Education,Australia,Hybrid,Mid,12,PhD,1,1,1,1,1,158488,High,4,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S3
6714,Machine Learning Engineer,Enterprise,Education,Singapore,Onsite,Entry,12,Bachelor,0,0,1,0,1,118335,Medium,5,5,Teknisi/Analis Muda,"['machine learning', 'cloud']",2,S1
6715,Data Scientist,Enterprise,Healthcare,India,Hybrid,Senior,11,PhD,0,0,1,0,0,112730,Medium,3,7,Ahli Pertama / Perdana,['machine learning'],1,S3
6716,AI Engineer,Startup,Finance,Germany,Hybrid,Mid,4,Bachelor,0,0,0,0,1,129245,Low,3,6,Teknisi/Analis Madya,['cloud'],1,S1
6717,Data Engineer,Medium,Healthcare,USA,Remote,Senior,1,Master,1,1,0,0,1,114901,Low,5,7,Ahli Pertama / Perdana,"['python', 'sql', 'cloud']",3,S2
6718,AI Engineer,MNC,Healthcare,Singapore,Hybrid,Senior,3,Bachelor,1,0,0,0,1,168256,Low,3,7,Ahli Pertama / Perdana,"['python', 'cloud']",2,S1
6719,Machine Learning Engineer,Medium,E-commerce,India,Onsite,Senior,8,Bachelor,0,0,0,0,1,145735,Medium,3,7,Ahli Pertama / Perdana,['cloud'],1,S1
6720,AI Engineer,Startup,Technology,Singapore,Remote,Mid,7,Master,0,1,1,1,0,145218,High,9,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning']",3,S2
6721,Business Analyst,Startup,Retail,USA,Onsite,Senior,0,Master,1,0,1,0,0,112375,Low,5,7,Ahli Pertama / Perdana,"['python', 'machine learning']",2,S2
6722,Machine Learning Engineer,Medium,Finance,Canada,Hybrid,Entry,14,PhD,1,0,0,0,0,92146,High,7,5,Teknisi/Analis Muda,['python'],1,S3
6723,Business Analyst,Startup,Education,Australia,Onsite,Senior,5,PhD,0,0,1,1,0,130080,High,4,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning']",2,S3
6724,AI Engineer,Startup,Healthcare,USA,Remote,Senior,10,PhD,0,1,1,0,0,152524,Medium,4,7,Ahli Pertama / Perdana,"['sql', 'machine learning']",2,S3
6725,Machine Learning Engineer,Startup,Education,India,Hybrid,Mid,6,PhD,0,0,1,1,0,141925,High,8,6,Teknisi/Analis Madya,"['machine learning', 'deep learning']",2,S3
6726,Business Analyst,Medium,Education,Singapore,Onsite,Mid,12,Bachelor,1,1,1,0,1,99614,High,7,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'cloud']",4,S1
6727,Data Analyst,Enterprise,Healthcare,Canada,Remote,Senior,8,PhD,0,1,1,1,1,144515,High,3,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S3
6728,AI Engineer,Startup,Education,India,Hybrid,Entry,12,PhD,0,1,0,0,0,88192,Medium,1,5,Teknisi/Analis Muda,['sql'],1,S3
6729,Data Engineer,Enterprise,E-commerce,Germany,Hybrid,Senior,8,PhD,1,1,1,1,1,141205,High,4,7,Ahli Pertama / Perdana,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S3
6730,Data Engineer,MNC,Retail,India,Hybrid,Senior,4,Bachelor,0,0,1,1,0,146701,High,1,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning']",2,S1
6731,Machine Learning Engineer,MNC,Technology,India,Onsite,Senior,8,Master,0,0,0,0,1,171906,High,8,7,Ahli Pertama / Perdana,['cloud'],1,S2
6732,Data Analyst,Medium,Finance,India,Onsite,Entry,13,Master,1,1,1,0,0,64481,Medium,6,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning']",3,S2
6733,Data Scientist,Startup,Technology,Canada,Remote,Entry,5,PhD,0,0,1,1,0,82585,High,3,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S3
6734,Data Engineer,Startup,Education,Australia,Onsite,Mid,14,PhD,0,1,1,1,0,108006,High,6,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning']",3,S3
6735,Data Analyst,Startup,Education,UK,Remote,Senior,1,Bachelor,0,0,1,1,0,126539,High,8,7,Ahli Pertama / Perdana,"['machine learning', 'deep learning']",2,S1
6736,Data Scientist,MNC,Education,USA,Remote,Senior,12,Master,0,0,0,1,0,131151,Medium,4,7,Ahli Pertama / Perdana,['deep learning'],1,S2
6737,Data Analyst,MNC,Education,UK,Remote,Senior,6,Master,0,0,0,0,0,122504,Low,6,7,Ahli Pertama / Perdana,[],0,S2
6738,Data Analyst,Medium,Finance,USA,Onsite,Entry,0,Master,0,0,0,0,0,47064,High,9,5,Teknisi/Analis Muda,[],0,S2
6739,Data Engineer,Enterprise,Technology,Australia,Onsite,Entry,14,PhD,0,0,1,0,1,73285,Medium,2,5,Teknisi/Analis Muda,"['machine learning', 'cloud']",2,S3
6740,AI Engineer,Medium,Technology,Australia,Remote,Entry,14,Master,1,0,1,1,1,125346,High,4,5,Teknisi/Analis Muda,"['python', 'machine learning', 'deep learning', 'cloud']",4,S2
6741,Data Engineer,MNC,E-commerce,Australia,Remote,Mid,7,Bachelor,0,1,1,1,1,132030,High,1,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S1
6742,Machine Learning Engineer,Medium,Technology,Canada,Remote,Mid,10,Bachelor,1,1,0,0,0,111222,Medium,2,6,Teknisi/Analis Madya,"['python', 'sql']",2,S1
6743,Machine Learning Engineer,MNC,Education,UK,Onsite,Mid,4,Master,0,0,1,1,1,174689,High,5,6,Teknisi/Analis Madya,"['machine learning', 'deep learning', 'cloud']",3,S2
6744,Data Engineer,Medium,Technology,Canada,Remote,Mid,1,Master,1,1,1,1,1,117915,High,9,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S2
6745,Machine Learning Engineer,Medium,Finance,Australia,Remote,Entry,14,PhD,1,1,1,1,1,133642,High,8,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning', 'cloud']",5,S3
6746,AI Engineer,Medium,Technology,Canada,Hybrid,Senior,0,Bachelor,0,0,0,0,1,147946,Low,3,7,Ahli Pertama / Perdana,['cloud'],1,S1
6747,Data Engineer,Startup,Technology,Singapore,Onsite,Entry,10,Bachelor,1,0,1,0,0,68310,Medium,4,5,Teknisi/Analis Muda,"['python', 'machine learning']",2,S1
6748,Data Engineer,MNC,Finance,Canada,Remote,Senior,5,Master,1,0,1,0,0,132941,High,8,7,Ahli Pertama / Perdana,"['python', 'machine learning']",2,S2
6749,Data Analyst,Startup,Retail,Canada,Remote,Entry,8,Master,1,0,0,1,1,77993,Medium,2,5,Teknisi/Analis Muda,"['python', 'deep learning', 'cloud']",3,S2
6750,Business Analyst,Enterprise,Technology,Australia,Remote,Entry,0,Master,1,1,1,0,1,79284,High,9,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'cloud']",4,S2
6751,AI Engineer,MNC,E-commerce,Canada,Remote,Entry,7,Bachelor,0,1,0,1,0,121179,Low,4,5,Teknisi/Analis Muda,"['sql', 'deep learning']",2,S1
6752,Data Scientist,Enterprise,Retail,UK,Onsite,Entry,5,PhD,0,1,1,1,1,87317,High,1,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S3
6753,Machine Learning Engineer,Startup,Technology,USA,Remote,Senior,1,PhD,0,0,0,0,1,146298,Low,1,7,Ahli Pertama / Perdana,['cloud'],1,S3
6754,Data Analyst,MNC,Technology,Singapore,Onsite,Senior,1,PhD,0,1,0,1,0,139930,High,9,7,Ahli Pertama / Perdana,"['sql', 'deep learning']",2,S3
6755,Data Analyst,Enterprise,Technology,Canada,Remote,Mid,1,Bachelor,1,0,0,1,1,96568,Low,6,6,Teknisi/Analis Madya,"['python', 'deep learning', 'cloud']",3,S1
6756,AI Engineer,MNC,E-commerce,Singapore,Remote,Entry,11,Master,0,0,1,1,1,152609,High,5,5,Teknisi/Analis Muda,"['machine learning', 'deep learning', 'cloud']",3,S2
6757,Data Analyst,Enterprise,Retail,Canada,Hybrid,Senior,1,Master,1,0,0,0,0,99206,Low,2,7,Ahli Pertama / Perdana,['python'],1,S2
6758,AI Engineer,Medium,Education,Germany,Onsite,Entry,11,Bachelor,0,0,1,0,0,104837,Medium,5,5,Teknisi/Analis Muda,['machine learning'],1,S1
6759,Machine Learning Engineer,Startup,Finance,Germany,Hybrid,Mid,9,Master,0,0,1,1,0,144703,High,2,6,Teknisi/Analis Madya,"['machine learning', 'deep learning']",2,S2
6760,AI Engineer,Medium,Retail,Singapore,Onsite,Mid,8,PhD,1,0,1,0,1,135621,Medium,5,6,Teknisi/Analis Madya,"['python', 'machine learning', 'cloud']",3,S3
6761,Business Analyst,MNC,E-commerce,Australia,Onsite,Senior,14,Bachelor,1,0,1,0,1,145989,High,8,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'cloud']",3,S1
6762,Data Analyst,Enterprise,Retail,Singapore,Onsite,Entry,12,PhD,0,1,1,1,1,94519,High,8,5,Teknisi/Analis Muda,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S3
6763,Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Senior,12,PhD,1,0,1,0,1,166688,Medium,6,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'cloud']",3,S3
6764,AI Engineer,Startup,Finance,Australia,Onsite,Mid,13,Bachelor,1,0,1,1,0,145294,High,9,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning']",3,S1
6765,Machine Learning Engineer,MNC,Healthcare,Canada,Onsite,Entry,2,Master,1,0,1,1,1,150864,High,8,5,Teknisi/Analis Muda,"['python', 'machine learning', 'deep learning', 'cloud']",4,S2
6766,Data Engineer,Enterprise,Retail,USA,Hybrid,Entry,1,Bachelor,0,1,0,0,0,54359,Low,4,5,Teknisi/Analis Muda,['sql'],1,S1
6767,Data Scientist,MNC,Education,Australia,Hybrid,Senior,6,Bachelor,1,0,1,0,1,146463,High,7,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'cloud']",3,S1
6768,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,Senior,8,Master,0,0,1,0,1,183700,Medium,1,7,Ahli Pertama / Perdana,"['machine learning', 'cloud']",2,S2
6769,Data Scientist,Medium,Finance,USA,Remote,Senior,0,PhD,0,0,0,0,1,106721,Low,5,7,Ahli Pertama / Perdana,['cloud'],1,S3
6770,Machine Learning Engineer,Enterprise,Healthcare,USA,Remote,Entry,1,Bachelor,0,0,0,0,1,101150,Low,1,5,Teknisi/Analis Muda,['cloud'],1,S1
6771,AI Engineer,MNC,E-commerce,Canada,Onsite,Senior,1,PhD,1,0,0,1,1,181605,High,7,7,Ahli Pertama / Perdana,"['python', 'deep learning', 'cloud']",3,S3
6772,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Entry,11,PhD,0,0,1,1,1,86105,High,8,5,Teknisi/Analis Muda,"['machine learning', 'deep learning', 'cloud']",3,S3
6773,Data Engineer,MNC,Healthcare,Canada,Remote,Mid,11,Bachelor,0,1,1,1,1,130166,High,6,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S1
6774,AI Engineer,Enterprise,Finance,Canada,Remote,Senior,14,Bachelor,0,0,0,0,1,152663,High,9,7,Ahli Pertama / Perdana,['cloud'],1,S1
6775,Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Senior,9,Bachelor,0,1,1,1,1,179316,High,8,7,Ahli Pertama / Perdana,"['sql', 'machine learning', 'deep learning', 'cloud']",4,S1
6776,Data Analyst,Medium,Finance,Germany,Remote,Entry,4,PhD,1,1,0,0,1,64582,Low,2,5,Teknisi/Analis Muda,"['python', 'sql', 'cloud']",3,S3
6777,AI Engineer,MNC,Finance,Australia,Remote,Entry,6,Bachelor,0,0,1,0,1,130024,High,7,5,Teknisi/Analis Muda,"['machine learning', 'cloud']",2,S1
6778,AI Engineer,Medium,Education,Australia,Hybrid,Senior,12,Bachelor,1,0,1,0,1,168315,Medium,5,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'cloud']",3,S1
6779,AI Engineer,MNC,Technology,UK,Hybrid,Mid,9,Master,0,1,1,1,0,163034,High,9,6,Teknisi/Analis Madya,"['sql', 'machine learning', 'deep learning']",3,S2
6780,Data Analyst,Enterprise,E-commerce,UK,Hybrid,Entry,9,PhD,1,1,1,1,0,78291,High,2,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'deep learning']",4,S3
6781,AI Engineer,Medium,Finance,Singapore,Onsite,Senior,10,Bachelor,1,0,1,0,0,156816,Medium,3,7,Ahli Pertama / Perdana,"['python', 'machine learning']",2,S1
6782,Machine Learning Engineer,Enterprise,Finance,Australia,Onsite,Mid,4,Master,1,0,1,1,0,141614,High,8,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning']",3,S2
6783,Data Engineer,Enterprise,Healthcare,Germany,Remote,Entry,0,Master,0,0,1,1,0,75903,High,4,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S2
6784,Data Engineer,Medium,Finance,Australia,Remote,Senior,14,Bachelor,1,0,1,1,1,136560,High,3,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning', 'cloud']",4,S1
6785,Business Analyst,Enterprise,Healthcare,USA,Onsite,Entry,1,Master,0,0,1,1,0,80806,High,1,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S2
6786,Data Scientist,MNC,Retail,UK,Hybrid,Entry,11,PhD,1,0,0,1,0,84606,Medium,3,5,Teknisi/Analis Muda,"['python', 'deep learning']",2,S3
6787,AI Engineer,MNC,Retail,India,Onsite,Entry,7,PhD,1,1,0,1,0,120019,High,8,5,Teknisi/Analis Muda,"['python', 'sql', 'deep learning']",3,S3
6788,AI Engineer,Medium,Education,Canada,Remote,Entry,3,Bachelor,0,0,1,1,0,123786,High,6,5,Teknisi/Analis Muda,"['machine learning', 'deep learning']",2,S1
6789,Machine Learning Engineer,Enterprise,Education,USA,Onsite,Mid,1,Bachelor,1,1,1,0,0,129163,Low,4,6,Teknisi/Analis Madya,"['python', 'sql', 'machine learning']",3,S1
6790,Business Analyst,Enterprise,E-commerce,Canada,Onsite,Mid,9,Bachelor,1,0,1,1,1,117988,High,6,6,Teknisi/Analis Madya,"['python', 'machine learning', 'deep learning', 'cloud']",4,S1
6791,Business Analyst,MNC,Finance,Germany,Remote,Mid,12,Bachelor,0,0,0,1,0,108424,Medium,1,6,Teknisi/Analis Madya,['deep learning'],1,S1
6792,Data Engineer,Enterprise,Healthcare,Australia,Remote,Entry,7,Bachelor,1,1,0,0,0,48085,Low,3,5,Teknisi/Analis Muda,"['python', 'sql']",2,S1
6793,Business Analyst,Medium,E-commerce,UK,Onsite,Entry,2,Bachelor,0,0,0,1,0,65617,Low,4,5,Teknisi/Analis Muda,['deep learning'],1,S1
6794,Data Scientist,Medium,E-commerce,Canada,Remote,Entry,13,Bachelor,0,1,0,0,0,54173,Medium,2,5,Teknisi/Analis Muda,['sql'],1,S1
6795,Data Engineer,Medium,Healthcare,UK,Hybrid,Mid,9,PhD,0,1,0,1,0,89102,Medium,1,6,Teknisi/Analis Madya,"['sql', 'deep learning']",2,S3
6796,Data Scientist,Startup,Healthcare,Singapore,Onsite,Entry,2,PhD,1,1,1,0,1,72868,Low,3,5,Teknisi/Analis Muda,"['python', 'sql', 'machine learning', 'cloud']",4,S3
6797,Data Scientist,MNC,Finance,UK,Hybrid,Entry,13,PhD,0,0,1,1,1,111802,High,3,5,Teknisi/Analis Muda,"['machine learning', 'deep learning', 'cloud']",3,S3
6798,Data Engineer,Startup,Healthcare,Singapore,Hybrid,Entry,7,Bachelor,1,0,1,1,0,78831,High,7,5,Teknisi/Analis Muda,"['python', 'machine learning', 'deep learning']",3,S1
6799,Machine Learning Engineer,MNC,Education,UK,Hybrid,Entry,13,Bachelor,0,0,1,0,0,124785,Medium,6,5,Teknisi/Analis Muda,['machine learning'],1,S1
6800,Data Scientist,Medium,Education,Canada,Remote,Senior,1,Bachelor,1,0,1,1,0,133230,High,4,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning']",3,S1
6801,AI Engineer,MNC,Technology,Singapore,Remote,Mid,3,Bachelor,1,0,0,1,0,150423,Low,6,6,Teknisi/Analis Madya,"['python', 'deep learning']",2,S1
6802,Data Analyst,MNC,Finance,Singapore,Remote,Senior,8,Master,0,0,0,1,1,149893,Medium,4,7,Ahli Pertama / Perdana,"['deep learning', 'cloud']",2,S2
6803,Machine Learning Engineer,MNC,Technology,Germany,Remote,Entry,0,Master,0,0,0,1,0,121141,Low,6,5,Teknisi/Analis Muda,['deep learning'],1,S2
6804,AI Engineer,Startup,Finance,UK,Remote,Entry,3,Master,1,1,0,0,1,100508,Low,4,5,Teknisi/Analis Muda,"['python', 'sql', 'cloud']",3,S2
6805,AI Engineer,Startup,Healthcare,UK,Remote,Mid,1,Master,0,1,0,0,0,117644,Low,4,6,Teknisi/Analis Madya,['sql'],1,S2
6806,Business Analyst,MNC,Technology,Singapore,Onsite,Senior,11,PhD,1,0,1,1,0,151392,High,7,7,Ahli Pertama / Perdana,"['python', 'machine learning', 'deep learning']",3,S3
6807,Machine Learning Engineer,Medium,Finance,USA,Onsite,Senior,9,Bachelor,0,0,0,0,1,150778,High,9,7,Ahli Pertama / Perdana,['cloud'],1,S1
